,empty,ocupied,doctor,nurse,patient,resting,idle_nurse,idle_doctor,walking,in-admission,in-evaluation,in-medication,in-meeting,taking-inventory,documenting,admitting,evaluating,medicating,waiting-admission,waiting-evaluation,waiting-medication
362,26,26,2,2,20,9,0,0,1,1,2,0,0,0,0,1,2,0,3,0,5
363,26,26,2,2,20,9,0,0,0,2,2,0,0,0,0,2,2,0,2,0,5
364,26,26,2,2,20,9,0,0,0,2,2,0,0,0,0,2,2,0,2,0,5
365,26,26,2,2,20,9,0,0,0,2,2,0,0,0,0,2,2,0,2,0,5
366,26,26,2,2,21,10,0,0,0,2,2,0,0,0,0,2,2,0,2,0,5
367,24,28,2,2,21,9,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
368,24,28,2,2,21,9,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
369,24,28,2,2,21,9,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
370,24,28,2,2,21,9,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
371,24,28,2,2,21,9,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
372,24,28,2,2,22,10,0,0,0,2,2,0,0,0,0,2,2,0,3,0,5
373,23,29,2,2,22,9,0,0,0,2,2,0,0,0,0,2,2,0,4,0,5
374,23,29,2,2,22,8,0,0,0,2,2,0,0,0,0,2,2,0,4,0,6
375,23,29,2,2,22,8,0,0,0,2,2,0,0,0,0,2,2,0,4,0,6
376,23,29,2,2,22,8,0,0,0,2,2,0,0,0,0,2,2,0,4,0,6
377,23,29,2,2,22,8,0,0,0,2,2,0,0,0,0,2,2,0,4,0,6
378,23,29,2,2,22,8,0,0,1,1,2,0,0,0,0,1,2,0,4,1,6
379,23,29,2,2,22,8,0,0,1,1,2,0,0,0,0,1,2,0,4,1,6
380,23,29,2,2,22,8,0,0,1,1,2,0,0,0,0,1,2,0,4,1,6
381,23,29,2,2,22,7,0,0,1,1,2,0,0,0,0,1,2,0,4,1,7
382,23,29,2,2,22,7,0,0,1,1,2,0,0,0,0,1,2,0,4,1,7
383,23,29,2,2,22,7,0,0,1,1,2,0,0,0,0,1,2,0,4,1,7
384,23,29,2,2,22,7,0,0,2,1,1,0,0,0,0,1,1,0,4,1,8
385,23,29,2,2,22,7,0,0,2,1,1,0,0,0,0,1,1,0,4,1,8
386,23,29,2,2,23,9,0,0,3,1,0,0,0,0,0,1,0,0,4,1,8
387,22,30,2,2,23,8,0,0,2,1,0,0,0,0,1,1,0,0,5,1,8
388,22,30,2,2,23,8,0,0,1,1,0,1,0,0,1,1,0,1,5,1,7
389,22,30,2,2,23,8,0,0,1,1,0,1,0,0,1,1,0,1,5,1,7
390,22,30,2,2,23,8,0,0,2,0,0,1,0,0,1,0,0,1,5,2,7
391,22,30,2,2,23,8,0,0,1,0,1,1,0,0,1,0,1,1,5,1,7
392,22,30,2,2,23,8,0,0,1,0,1,1,0,0,1,0,1,1,5,1,7
393,22,30,2,2,23,8,0,0,1,0,1,1,0,0,1,0,1,1,5,1,7
394,22,30,2,2,23,8,0,0,2,0,1,1,0,0,0,0,1,1,5,1,7
395,22,30,2,2,23,8,0,0,3,0,1,0,0,0,0,0,1,0,5,2,7
396,22,30,2,2,23,8,0,0,3,0,1,0,0,0,0,0,1,0,5,2,7
397,22,30,2,2,23,7,0,0,3,0,1,0,0,0,0,0,1,0,5,2,8
398,22,30,2,2,23,7,0,0,2,0,2,0,0,0,0,0,2,0,5,1,8
399,22,30,2,2,23,7,0,0,2,0,2,0,0,0,0,0,2,0,5,1,8
400,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
401,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
402,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
403,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
404,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
405,22,30,2,2,23,7,0,0,0,1,2,1,0,0,0,1,2,1,4,1,7
406,22,30,2,2,23,7,0,0,1,1,2,0,0,0,0,1,2,0,4,2,7
407,22,30,2,2,23,7,0,0,1,1,2,0,0,0,0,1,2,0,4,2,7
408,22,30,2,2,23,7,0,0,1,1,2,0,0,0,0,1,2,0,4,2,7
409,22,30,2,2,23,6,0,0,1,1,2,0,0,0,0,1,2,0,4,2,8
410,22,30,2,2,23,6,0,0,1,1,2,0,0,0,0,1,2,0,4,2,8
411,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,2,8
412,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,2,8
413,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,2,8
414,22,30,2,2,23,6,0,0,1,2,1,0,0,0,0,2,1,0,3,2,9
415,22,30,2,2,23,6,0,0,1,2,1,0,0,0,0,2,1,0,3,2,9
416,22,30,2,2,23,6,0,0,1,2,1,0,0,0,0,2,1,0,3,2,9
417,22,30,2,2,23,6,0,0,1,2,1,0,0,0,0,2,1,0,3,2,9
418,22,30,2,2,23,6,0,0,1,2,1,0,0,0,0,2,1,0,3,2,9
419,22,30,4,4,23,6,2,2,0,2,2,0,0,0,0,2,2,0,3,1,9
420,22,30,2,2,23,6,0,0,0,2,2,0,4,0,0,0,0,0,3,1,9
421,22,30,2,2,23,6,0,0,0,2,2,0,4,0,0,0,0,0,3,1,9
422,22,30,2,2,23,6,0,0,0,2,2,0,4,0,0,0,0,0,3,1,9
423,22,30,2,2,23,6,0,0,0,2,2,0,4,0,0,0,0,0,3,1,9
424,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
425,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
426,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
427,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
428,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
429,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,1,10
430,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,1,11
431,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
432,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
433,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
434,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
435,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
436,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
437,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
438,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
439,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
440,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
441,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
442,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
443,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
444,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
445,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
446,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
447,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
448,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
449,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,1,12
450,22,30,2,2,23,2,0,0,0,2,2,0,4,0,0,0,0,0,3,1,13
451,22,30,2,2,23,2,0,0,0,2,2,0,4,0,0,0,0,0,3,1,13
452,22,30,2,2,23,2,0,0,0,2,2,0,4,0,0,0,0,0,3,1,13
453,22,30,2,2,23,2,0,0,1,2,2,0,3,0,0,0,0,0,3,1,13
454,22,30,2,2,23,2,0,0,1,2,2,0,3,0,0,0,0,0,3,1,13
455,22,30,2,2,23,1,0,0,1,2,2,0,3,0,0,0,0,0,3,1,14
456,22,30,2,2,23,0,0,0,3,2,2,0,0,0,1,0,0,0,3,1,15
457,22,30,2,2,23,0,0,0,2,2,2,0,0,0,1,0,1,0,3,1,15
458,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
459,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
460,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
461,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
462,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
463,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
464,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
465,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
466,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
467,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
468,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
469,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
470,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
471,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
472,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
473,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
474,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
475,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
476,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
477,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
478,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
479,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
480,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
481,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
482,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
483,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
484,22,30,2,2,23,0,0,0,0,2,3,0,0,2,1,0,1,0,3,0,15
485,22,30,2,2,23,0,0,0,1,2,3,0,0,2,1,0,0,0,3,0,15
486,22,30,2,2,23,0,0,0,1,2,2,0,0,2,1,0,0,0,3,0,16
487,22,30,2,2,23,0,0,0,1,2,2,0,0,2,1,0,0,0,3,0,16
488,22,30,2,2,23,0,0,0,1,2,2,0,0,2,1,0,0,0,3,0,16
489,22,30,2,2,23,0,0,0,0,2,2,0,0,2,2,0,0,0,3,0,16
490,22,30,2,2,23,0,0,0,0,2,2,0,0,2,2,0,0,0,3,0,16
491,22,30,2,2,23,0,0,0,1,2,2,0,0,1,2,0,0,0,3,0,16
492,22,30,2,2,23,0,0,0,1,2,2,0,0,1,2,0,0,0,3,0,16
493,22,30,2,2,23,0,0,0,1,2,2,0,0,1,2,0,0,0,3,0,16
494,22,30,2,2,23,0,0,0,1,2,2,0,0,1,2,0,0,0,3,0,16
495,22,30,2,2,23,0,0,0,2,2,2,0,0,0,2,0,0,0,3,0,16
496,22,30,2,2,23,0,0,0,2,2,2,0,0,0,2,0,0,0,3,0,16
497,22,30,2,2,23,0,0,0,1,2,2,0,0,0,2,0,0,1,3,0,16
498,22,30,2,2,23,0,0,0,1,2,2,1,0,0,2,0,0,1,3,0,15
499,22,30,2,2,23,0,0,0,1,2,2,1,0,0,2,0,0,1,3,0,15
500,22,30,2,2,23,0,0,0,1,2,2,1,0,0,2,0,0,1,3,0,15
501,22,30,2,2,23,0,0,0,0,2,2,1,0,0,2,0,0,2,3,0,15
502,22,30,2,2,23,0,0,0,0,2,2,2,0,0,2,0,0,2,3,0,14
503,22,30,2,2,23,0,0,0,0,2,2,2,0,0,2,0,0,2,3,0,14
504,22,30,2,2,23,0,0,0,1,2,2,2,0,0,2,0,0,1,3,0,14
505,22,30,2,2,23,0,0,0,1,2,2,1,0,0,2,0,0,1,3,1,14
506,22,30,2,2,23,0,0,1,1,2,2,1,0,0,1,0,0,1,3,1,14
507,22,30,2,2,23,0,0,1,2,2,2,1,0,0,1,0,0,0,3,1,14
508,22,30,2,2,23,0,0,0,3,2,2,0,0,0,1,0,0,0,3,2,14
509,22,30,2,2,23,0,0,0,3,2,2,0,0,0,1,0,0,0,3,2,14
510,22,30,2,2,23,0,0,0,3,2,2,0,0,0,1,0,0,0,3,2,14
511,22,30,2,2,23,0,0,0,4,2,2,0,0,0,0,0,0,0,3,2,14
512,22,30,2,2,23,0,0,0,2,2,2,0,0,0,0,1,1,0,3,2,14
513,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,2,1,14
514,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,2,1,14
515,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,2,1,14
516,22,30,2,2,23,0,0,0,1,3,3,0,0,0,0,1,2,0,2,1,14
517,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,0,14
518,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,0,14
519,22,30,2,2,23,0,0,0,0,3,4,0,0,0,0,1,2,1,2,0,14
520,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
521,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
522,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
523,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
524,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
525,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
526,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
527,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,2,0,13
528,22,30,2,2,23,0,0,0,1,3,4,1,0,0,0,1,2,0,2,0,13
529,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
530,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
531,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
532,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
533,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
534,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
535,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,2,1,13
536,22,30,2,2,23,0,0,0,0,3,4,0,0,0,0,2,2,0,2,1,13
537,22,30,2,2,23,0,0,0,1,4,4,0,0,0,0,2,1,0,1,1,13
538,22,30,2,2,23,0,0,0,1,4,3,0,0,0,0,2,1,0,1,1,14
539,22,30,2,2,23,0,0,0,1,4,3,0,0,0,0,2,1,0,1,1,14
540,22,30,2,2,23,0,0,0,2,4,3,0,0,0,0,1,1,0,1,1,14
541,22,30,2,2,23,0,0,0,1,3,3,0,0,0,0,1,2,0,1,2,14
542,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,1,14
543,22,30,2,2,23,0,0,0,2,3,4,0,0,0,0,1,1,0,1,1,14
544,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
545,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
546,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
547,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
548,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
549,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
550,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,1,1,15
551,22,30,2,2,23,0,0,0,0,3,3,0,0,0,0,1,2,1,1,1,15
552,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
553,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
554,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
555,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
556,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
557,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
558,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,0,14
559,22,30,2,2,23,0,0,0,1,3,4,1,0,0,0,1,2,0,1,0,14
560,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,1,14
561,22,30,2,2,23,0,0,0,2,3,4,0,0,0,0,0,2,0,1,1,14
562,22,30,2,2,23,0,0,0,2,2,4,0,0,0,0,0,2,0,1,2,14
563,22,30,2,2,23,0,0,0,1,2,4,0,0,0,0,1,2,0,1,2,14
564,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,0,2,14
565,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,0,2,14
566,22,30,2,2,23,0,0,0,2,3,4,0,0,0,0,1,1,0,0,2,14
567,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,0,2,15
568,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,0,2,15
569,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,0,2,15
570,22,30,2,2,23,0,0,0,2,3,3,0,0,0,0,1,1,0,0,2,15
571,22,30,2,2,23,0,0,0,1,3,3,0,0,0,0,1,1,1,0,2,15
572,22,30,2,2,23,0,0,0,2,3,3,1,0,0,0,1,0,1,0,2,14
573,22,30,2,2,23,1,0,0,2,3,2,1,0,0,0,1,0,1,0,2,14
574,22,30,2,2,23,1,0,0,1,3,2,1,0,0,0,1,1,1,0,2,14
575,22,30,2,2,23,1,0,0,1,3,3,1,0,0,0,1,1,1,0,1,14
576,22,30,2,2,23,1,0,0,1,3,3,1,0,0,0,1,1,1,0,1,14
577,22,30,2,2,23,1,0,0,1,3,3,1,0,0,0,1,1,1,0,1,14
578,22,30,2,2,23,1,0,0,1,3,3,1,0,0,0,1,1,1,0,1,14
579,22,30,2,2,23,1,0,0,1,3,3,1,0,0,0,1,1,1,0,1,14
580,22,30,2,2,23,1,0,0,2,3,3,1,0,0,0,1,1,0,0,1,14
581,22,30,2,2,23,1,0,0,1,3,3,0,0,0,0,1,2,0,0,2,14
582,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,1,14
583,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,1,14
584,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,1,14
585,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,1,14
586,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,1,14
587,22,30,2,2,23,1,0,0,2,3,4,0,0,0,0,0,2,0,0,1,14
588,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,2,14
589,22,30,2,2,23,1,0,0,1,2,4,0,0,0,0,0,2,1,0,2,14
590,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
591,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
592,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
593,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
594,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
595,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,2,13
596,22,30,2,2,23,1,0,0,0,2,4,1,0,0,0,0,2,2,0,2,13
597,22,30,2,2,23,1,0,0,0,2,4,2,0,0,0,0,2,2,0,2,12
598,22,30,2,2,23,1,0,0,1,2,4,2,0,0,0,0,2,1,0,2,12
599,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,3,12
600,22,30,2,2,23,1,0,0,2,2,4,1,0,0,0,0,1,1,0,3,12
601,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
602,22,30,2,2,23,2,0,0,1,2,3,1,0,0,0,0,2,1,0,3,12
603,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
604,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
605,22,30,2,2,23,2,0,0,2,2,4,1,0,0,0,0,2,0,0,2,12
606,22,30,2,2,23,2,0,0,2,2,4,0,0,0,0,0,2,0,0,3,12
607,22,30,2,2,23,2,0,0,2,2,4,0,0,0,0,0,1,1,0,3,12
608,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
609,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
610,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
611,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
612,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,3,12
613,22,30,2,2,23,2,0,0,3,2,3,1,0,0,0,0,1,0,0,3,12
614,22,30,2,2,23,2,0,0,3,2,3,0,0,0,0,0,1,0,0,3,13
615,22,30,2,2,23,2,0,0,3,2,3,0,0,0,0,0,1,0,0,3,13
616,22,30,2,2,23,2,0,0,1,2,3,0,0,0,0,0,2,1,0,3,13
617,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
618,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
619,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
620,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
621,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
622,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
623,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
624,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,2,12
625,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
626,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
627,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
628,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
629,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
630,22,30,2,2,23,2,0,0,2,2,4,1,0,0,0,0,1,1,0,3,11
631,22,30,2,2,23,3,0,0,3,2,3,1,0,0,0,0,1,0,0,3,11
632,22,30,2,2,23,3,0,0,3,2,3,0,0,0,0,0,1,0,0,3,12
633,22,30,2,2,23,3,0,0,3,2,3,0,0,0,0,0,1,0,0,3,12
634,22,30,2,2,23,3,0,0,2,2,3,0,0,0,0,0,1,1,0,3,12
635,22,30,2,2,23,3,0,0,2,2,3,1,0,0,0,0,1,1,0,3,11
636,22,30,2,2,23,3,0,0,2,2,3,1,0,0,0,0,1,1,0,3,11
637,22,30,2,2,23,3,0,0,2,2,3,1,0,0,0,0,1,1,0,3,11
638,22,30,2,2,23,3,0,0,1,2,3,1,0,0,0,0,2,1,0,3,11
639,22,30,2,2,23,3,0,0,1,2,4,1,0,0,0,0,2,1,0,2,11
640,22,30,2,2,23,3,0,0,2,2,4,1,0,0,0,0,1,1,0,2,11
641,22,30,2,2,23,3,0,0,3,2,3,1,0,0,0,0,1,0,0,2,12
642,22,30,2,2,23,3,0,0,2,2,3,0,0,0,0,0,2,0,0,3,12
643,22,30,2,2,23,2,0,0,2,2,4,0,0,0,0,0,2,0,0,3,12
644,22,30,2,2,23,2,0,0,1,2,4,0,0,0,0,0,2,1,0,3,12
645,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
646,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
647,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
648,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
649,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
650,22,30,2,2,23,2,0,0,0,2,4,1,0,0,0,0,2,2,0,3,11
651,22,30,2,2,23,2,0,0,0,2,4,2,0,0,0,0,2,2,0,3,10
652,22,30,2,2,23,2,0,0,1,2,4,2,0,0,0,0,2,1,0,3,10
653,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
654,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
655,22,30,2,2,23,2,0,0,1,2,4,1,0,0,0,0,2,1,0,3,11
656,22,30,2,2,23,2,0,0,2,2,4,1,0,0,0,0,2,0,0,3,11
657,22,30,2,2,23,2,0,0,2,2,4,0,0,0,0,0,2,0,0,4,11
658,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,5,11
659,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,5,11
660,22,30,2,2,23,1,0,0,3,2,4,0,0,0,0,0,1,0,0,5,11
661,22,30,2,2,23,1,0,0,3,2,3,0,0,0,0,0,1,0,0,5,12
662,22,30,2,2,23,1,0,0,3,2,3,0,0,0,0,0,1,0,0,5,12
663,22,30,2,2,23,1,0,0,3,2,3,0,0,0,0,0,1,0,0,5,12
664,22,30,2,2,23,1,0,0,1,2,3,0,0,0,0,0,1,2,0,5,12
665,22,30,2,2,23,1,0,0,1,2,3,2,0,0,0,0,1,2,0,5,10
666,22,30,2,2,23,1,0,0,1,2,3,2,0,0,0,0,1,2,0,5,10
667,22,30,2,2,23,1,0,0,1,2,3,2,0,0,0,0,1,2,0,5,10
668,22,30,2,2,23,1,0,0,0,2,3,2,0,0,0,0,2,2,0,5,10
669,22,30,2,2,23,1,0,0,1,2,4,2,0,0,0,0,1,2,0,4,10
670,22,30,2,2,23,1,0,0,2,2,3,2,0,0,0,0,1,1,0,4,11
671,22,30,2,2,23,1,0,0,2,2,3,1,0,0,0,0,1,1,0,4,12
672,22,30,2,2,23,1,0,0,1,2,3,1,0,0,1,0,1,1,0,4,12
673,22,30,2,2,23,1,0,0,2,2,3,1,0,0,1,0,1,0,0,4,12
674,22,30,2,2,23,1,0,0,2,2,3,0,0,0,1,0,1,0,0,5,12
675,22,30,2,2,23,1,0,0,2,2,3,0,0,0,1,0,1,0,0,5,12
676,22,30,2,2,23,1,0,0,2,2,3,0,0,0,1,0,1,0,0,5,12
